,AppID,Name,Release date,Required age,Price,DLC count,About the game,Supported languages,Windows,Mac,Linux,Positive,Negative,Score rank,Developers,Publishers,Categories,Genres,Tags
35,1195610,March Of Soldiers,"Jul 1, 2020",0,1.99,0,"March Of Soldiers is a real time strategy single player , It is a military game based on the player's skill and the strength of his financial economy",['English'],TRUE,FALSE,FALSE,1,0,,"FAYEZ ALRASHEEDI,WADE AIZOUKY,KHALED ALRASHEEDI",THE MARCH OF KWF,Single-player,"Action,Strategy,Early Access","Strategy,Action,Early Access,Story Rich,Multiplayer,2D,Singleplayer,Classic"
36,1095380,Bepuzzled Kittens Jigsaw Puzzle,"Jun 11, 2019",0,1.99,0,This game is great for kitten lovers who like their cats in cute or funny poses! 107 Puzzles! User friendly User Interface 'Magnetic' puzzle pieces to make life easier Calming music What more do you need and at such great value!,['English'],TRUE,TRUE,TRUE,7,2,,Team Spikkeee,Spikkeee,Single-player,Casual,"Casual,Puzzle,Cats,Cute,Psychological Horror"
37,1158910,Dream Detective,"Dec 4, 2019",0,7.99,0,"Dream Detective is a highly-interactive game of investigation, featuring its own unique, hand-drawn art style. Progress across Dream Land and uncover mysteries, each with their own twists and quirks to add to your adventure! Become a lead detective, and fall in love with a world shrouded in secrets! Game Story: Detective Allie unexpectedly found herself in Dream Land on a Tuesday afternoon. She later found that time in this place was unstable - its precious Time Cystal shattered to pieces by unknown thieves. The realm of dreams was plunged into chaos, but Allie began her journey to restore what had been lost and bring peace to the land... Game Features: 1. Unique, fascinating Dream scenes that bridge the worlds between reality and imagination! 2. A chic art style with hidden details to bring you the ultimate object-finding gameplay experience. 3. Grow along with the protagonist, guiding their path through your decisions. Rebuild Dream Land and decorate your very own Castle. 4. A lush world, filled with rich gameplay and content! Over 200 beautifully-designed, challenging levels, with even more already planned for release. Stay tuned! 5. Thousands of lines of dialogue, featuring a diverse cast of characters from all walks of life, each waiting to share their stories... and secrets. Discover nearly 100,000 interactions and texts throughout your journey! 6. Customize your character with hundreds of costumes, discover secret elves, and uncover the mysteries plaguing Dream Land - you can collect to your heart's content.","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Traditional Chinese', 'Portuguese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean', 'Simplified Chinese']",TRUE,FALSE,FALSE,16,8,,Century Game,Century Game,"Single-player,Steam Cloud","Adventure,Casual,Indie","Adventure,Indie,Casual,Puzzle,Hand-drawn,Hidden Object"
38,1194940,Tower of Shades,"Jan 15, 2020",0,1.99,0,"Tower of Shades is a short game in which you start at the end of the protagonist's journey, right at the final boss fight. Features A game about a boss fight. Battle against a mysterious, arduous, and long rpg styled final boss fight. Failure as a mechanic. Every time you die, you learn a new skill. Why is there a saved file in my new game? Discover the story behind a mysterious saved file. The first self-help styled game. The goal of this game is to hopefully inspire you to improve yourself. Old school snes themed soundtrack. Even if you don't buy this game, you gotta check out the soundtrack.",['English'],TRUE,FALSE,FALSE,35,8,,Lame Jam,Lame Jam,Single-player,"Indie,RPG","RPG,Indie,Turn-Based Combat,Singleplayer,Action,Fantasy,2D,Pixel Graphics,Short,Female Protagonist,Turn-Based,Great Soundtrack,Difficult,Beautiful"
39,262150,Vanguard Princess,"Mar 3, 2014",0,2.49,7,"Government experiments on a young girl triggered a cosmic shock wave that gifted many young girls with mystical powers. She re-emerges into the world and vows to destroy all of mankind in an act of revenge. A brave group of girls who embraced their powers heads to the battlefield to confront her; not just for the sake of the world, but to pursue their own personal motives and dreams. Choose from ten girls with unique fighting skills and pair them with a powerful partner to form an unstoppable team. Navigate the adventures of a Vanguard Princess in the Story Mode or engage in head-to-head battles in the Versus Mode. / / /",['English'],TRUE,TRUE,TRUE,2014,841,,Tomoaki Sugeno,eigoMANGA,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Trading Cards,Captions available,Steam Workshop,Partial Controller Support,Remote Play Together","Action,Casual,Indie","Anime,Fighting,2D Fighter,Indie,Female Protagonist,Action,Nudity,Casual,2D,Mature,Cute,Arcade,Sexual Content,Singleplayer,Beat 'em up,Local Multiplayer,Local Co-Op,Multiplayer,Great Soundtrack,Cartoon"
40,1192900,IRON REBELLION,"Nov 9, 2021",0,11.99,0,"WHAT IS IRON REBELLION? Iron Rebellion is all about the immersive experience of being a mech pilot. We want players to feel truly locked and loaded inside a mechanical titan and give them all of the buttons, levers, and ammunition they need to dominate the battlefield. CURRENT FEATURES Immersive Virtual game controls Competitive 1v1, game mode (data breach) Massive multiplayer mech combat Advanced movement and locomotion you can feel Our first mechanize combat unit or (MCU) ready for battle! A large scale combat zone (Frozen outpost) (Social/practice room), with, movements course, 6 player FFA, Mech ball, and more!",['English'],TRUE,FALSE,FALSE,168,39,,Black Beach Studio,Black Beach Studio,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer","Action,Indie,Early Access","Early Access,VR,Mechs,Action,Team-Based,Multiplayer,FPS,Simulation,Indie,Futuristic,Space,Robots,Cyberpunk,Dystopian,Shooter,Destruction,Strategy,Sci-fi,Retro,Mars,VR Only"
41,866150,Treasures of the Ancients: Egypt,"Jun 6, 2018",0,0.99,0,"Go on a trip to Egypt. Everything is as usual: dangers, traps and unpredictable events. This journey is guaranteed to leave an indelible imprint in your soul. Features: Easy and hard levels Plenty of obstacles The scorching sun over his head Nice graphics Above your head hangs a constant bright sun. Perhaps all these rumors about Egypt, which have survived to the present day - about the walking mummies, scarabs, not shy of human flesh-is true? Looks like you're the one who's been fated to find out. Tighten your belts and get ready for a charming and dangerous adventure.",['English'],TRUE,FALSE,FALSE,55,91,,"Garage Games,Jan Hess",Garage Games,"Single-player,Steam Achievements","Adventure,Casual,Indie","Adventure,Indie,Casual,Platformer"
42,231330,Deadfall Adventures,"Nov 15, 2013",0,19.99,0,"Deadfall Adventures is an action-driven first-person shooter, spiced up with elements from action-adventure games. Become an adventurer, hunt for treasures, explore unknown regions of the world and rescue the damsel in distress from the clutches of enemies, both earthly and not-so-earthly. Join James Lee Quatermain on his journey across the globe! The Story The year is 1938. James Lee Quatermain is a man of many talents, yet holding on to money isn't one of them. James is an adventurer by trade, just like his legendary great-grandfather Allan Quatermain. And he knows how to squeeze money out of this famous name of his, while at the same time despising it. Despising those who believe his great-grandfather's tales of the supernatural and those who make fun of them alike. Accordingly, Quatermain isn't all too keen on escorting Jennifer Goodwin, an US agent and former colleague of his, to an Egyptian temple structure in order to retrieve an ancient artifact - The Heart of Atlantis. Neither does he believe in the reputed invigorating qualities of this artifact, nor does he care the least that a division of the Ahnenerbe, the Nazi department specialized in the occult, is after The Heart as well. But life has its ways of changing one's perspective. Quatermain soon finds himself part of a hunt across the globe - from the stormy deserts of Egypt to the icy depths of the Arctic, and all the way to the steaming jungles of Guatemala. In long forgotten temple structures the thrill of the chase awakens the true adventurer in Quatermain, as he and agent Goodwin strive to be one step ahead of the Nazis and the Russians, one step closer to obtaining the Heart of Atlantis. And deep in these temples, where age-old guardians awake from their eternal slumber, James soon learns that his great-grandfather's stories are not as crazy as he had always believed. For all things live forever, though at times they sleep and are forgotten... Key Features Action -Adventure gameplay from a first-person perspective Set in the Quatermain-universe, created by H. R. Haggard Fast-paced action and intense, accurate FPS gun battles Adventurer equipment: compass, treasure maps, notebook and flashlight – necessary to solve ancient puzzles, find treasures and even to defeat certain types of enemies Puzzles that encourage you to explore the game environment and interact with it Environmental traps that can be used to eliminate enemies in many spectacular ways Exotic, picturesque locations from around the world – Egypt, Arctic and forgotten Mayan ruins in the jungles of Guatemala Compelling story faithful to the spirit of classic action-adventure movies 1930’s setting, including detailed weapon designs Unique adventurer-style multiplayer features and modes","['English', 'German', 'Polish', 'French', 'Russian']",TRUE,FALSE,TRUE,1716,628,,The Farm 51,THQ Nordic,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,Adventure","Adventure,Action,FPS,Shooter,Multiplayer,First-Person,Singleplayer,Puzzle,Zombies,Co-op,Indie,Horror,Survival,Exploration,Open World,Action-Adventure,World War II,Strategy"
43,1056520,Who We Are Now,"May 7, 2019",0,14.99,2,"Who We Are Now is a queer, post-apocalyptic visual novel set ten years after a nuclear war scoured the earth. It follows Wes, a young man who, drowning in the memories of everyone he's lost, returns to a settlement called Home in search of something to ease his pain. Upon reaching the settlement, he's tasked with guiding four other men, each dealing with their own tragedy. As he helps them, Wes begins to explore himself as well. Together, they will help each other move past the trauma of their pasts and find love along the way. Please note that Who We Are Now contains explicit sexual scenes between men. These scenes are optional.",['English'],TRUE,TRUE,TRUE,0,0,,Chroma Field Games,Chroma Field Games,Single-player,Indie,
44,897820,Reigns: Game of Thrones,"Oct 18, 2018",0,3.99,0,"Reigns: Game of Thrones is the heir to the award-winning HBO® TV series Game of Thrones® and the smash-hit swipe ‘em up series Reigns from Nerial and Devolver Digital. Through the fiery visions of Melisandre, claim the Iron Throne as Cersei Lannister, Jon Snow, Daenerys Targaryen, and more to carefully navigate the complex relationships and hostile factions of the Seven Kingdoms. Employ ruthless tactics to outwit political rivals and wield impervious charm on your fickle bannerman. Maintain the balance and favor of the people to extend your reign and maybe, one day, survive the horrors of the coming winter. A Formidable Cast: Rule from the Iron Throne as Cersei Lannister, Jon Snow, Daenerys Targaryen, Tyrion Lannister, Sansa Stark, and more. Change between each king and queen you unlock to face challenges and mysteries unique to their story. Impose Your Will: Swipe left or right to change the fate of the Seven Kingdoms forever as you hear the impassioned pleas and unpredictable demands from the people of Westeros. If a particular character becomes bothersome, tear their card in half to unburden Your Majesty with their concerns – but at what cost? Reenvision Westeros: Melisandre’s visions are your playing field and extend beyond the TV series to imagine the many fates of those that would sit upon the Iron Throne. Rebuild the Great Sept of Baelor as Cersei or discover the path of the Seven Kingdoms if Sansa Stark had married Jaime Lannister. Regal Mini Games: Even the most powerful rulers need to set aside their worries and partake in more trivial matters now and then. From jousting to tavern brawls, these distractions aren’t without consequence! A Grander Reigns: Fans of the Reigns series will be delighted with the biggest, deepest entry in the series that does not simply retell the stories you know but rather lets you create new adventures at your whim. Iconic Soundtrack: Decide the fate of Westeros and those that reside in your land to the soaring score of the HBO series by Ramin Djawadi. ©2018 Home Box Office, Inc. All Rights Reserved. HBO and related trademarks are the property of Home Box Office, Inc.","['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",TRUE,TRUE,TRUE,698,203,,Nerial,Devolver Digital,"Single-player,Steam Achievements,Full controller support","Adventure,Indie,RPG","RPG,Indie,Card Game,Adventure,Choices Matter,2D,Medieval,Singleplayer,Minimalist,Choose Your Own Adventure,Strategy,Story Rich,Dark Humor,Great Soundtrack,Difficult,Dark Comedy,Funny,Comedy,Cute"
45,658970,CasinoRPG,"Jan 16, 2018",0,0,0,"Play the tables or own the strip in this Vegas-themed MMORPG that merges role-playing, tycoon, city-building and casino games. Use your winnings in multiplayer casino games like slots, poker, blackjack and roulette as you rise from janitor to casino mogul. Play everything from casino games and missions to tycoon simulations and city building in real-time with others from all over the world. Reshape the virtual history of this ever-evolving city with every action you take. The game is set in a persistent open world where every casino is owned, designed and operated by other players. You and thousands of others quite literally design the city around you. Buy your own plots of land and build your own casinos on them. This isn’t limited to the outside as you can also design and manage your casino floors in a real-time tycoon simulation. You are a new face in town and get a job as a janitor in one of the casinos. Follow the story of characters like the Mayor and Detective Watts as you complete missions to work your way up to casino mogul status. In addition to all of the world building, you can also play a variety of casino games. We currently have slots, poker, blackjack, roulette, solitaire, video poker, bingo and various lottery games like scratchers. More games are being added all of the time.",['English'],TRUE,TRUE,FALSE,138,84,,GoldFire Studios,GoldFire Studios,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases","Casual,Free to Play,Indie,Massively Multiplayer,RPG,Simulation","Simulation,Massively Multiplayer,RPG,Management,Gambling,Card Game,City Builder,Building,Free to Play,Casual,Indie,Multiplayer,Open World,MMORPG,Colorful,Isometric,Kickstarter,Character Customization,Solitaire,Time Management"
46,1777550,Fuyu no Tsuma,"Oct 15, 2021",0,1.99,0,"General Fuyu no Tsuma is an addicting game in which you have to solve puzzles with Lovely Girls Incredible Atmosphere , Great Music , lots of levels with girls art in HD quality. The game is great for relaxing after a hard day. Features Several difficulty levels. Relaxing gameplay 5 HD quality art with beautiful girls Pleasant atmosphere. Game Modes: EASY - 4x4 MEDIUM - 4x6 ADVANCED - 6x10 HARD - 8x14 EPIC - 10x16",['English'],TRUE,FALSE,FALSE,2,2,,玫瑰工作室,玫瑰工作室,Single-player,"Action,Adventure,Indie","Adventure,Indie,Casual,Puzzle,Hentai,Anime,2D,Colorful,Cute,Atmospheric,Story Rich,Singleplayer,Shooter,Sexual Content,Mature,Visual Novel,Dating Sim,Action"
47,552520,Far Cry® 5,"Mar 26, 2018",17,59.99,5,"Far Cry comes to America in the latest installment of the award-winning franchise. Welcome to Hope County, Montana, land of the free and the brave but also home to a fanatical doomsday cult known as Eden’s Gate. Stand up to cult leader Joseph Seed, and his siblings, the Heralds, to spark the fires of resistance and liberate the besieged community. FIGHT AGAINST A DEADLY CULT Free Hope County in solo or two-player co-op. Recruit Guns and Fangs for hire to help defeat the cult. A WORLD THAT HITS BACK Wreak havoc on the cult and its members but beware of the wrath of Joseph Seed and his followers. CARVE YOUR OWN PATH Build your character and choose your adventure in the largest customizable Far Cry game ever! DYNAMIC TOYS Take control of iconic muscle cars, ATV's, planes and a lot more to engage the cult forces in epic fights. RE-DEFINED STEALTH MECHANICS Enhance your gameplay with eye tracking. Tag enemies by looking at them to increase your stealth skills and help your teammates spot threats. Compatible with all Tobii Eye Tracking gaming devices. Additional notes: Eye tracking features available with Tobii Eye Tracking.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",TRUE,FALSE,FALSE,100620,25286,,"Ubisoft Montreal,Red Storm,Ubisoft Shanghai,Ubisoft Toronto,Ubisoft Kiev",Ubisoft,"Single-player,Multi-player,Co-op,Online Co-op,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support,Includes level editor","Action,Adventure","Open World,Co-op,Action,Multiplayer,FPS,Shooter,Adventure,Singleplayer,First-Person,Story Rich,Survival,Stealth,America,Exploration,Hunting,Atmospheric,Character Customization,Great Soundtrack,Sexual Content,Nudity"
48,718350,Loot Collection: Mahjong,"Oct 5, 2017",0,0.55,0,Loot Collection Mahjong is the perfect game for the casual player looking for fun and extensive gameplay. The goal of this game is to match open pairs of identical tiles and remove them from the board. The game is finished when all pairs of tiles have been removed from the board. Game Features: - Undo - Hint - Shuffle - Highlight - Loot icons - Many levels,['English'],TRUE,FALSE,FALSE,2,3,,Boogygames Studios,Boogygames Studios,Single-player,"Adventure,Casual,Indie,Simulation,Strategy","Hidden Object,Match 3,Puzzle,Board Game,Point & Click,Tabletop,Strategy,2D,Relaxing,Casual,Simulation,Hand-drawn,Minimalist,Fantasy,Loot,Adventure,Singleplayer,Indie"
49,433450,INFERNO CLIMBER,"Sep 8, 2016",0,14.99,0,"Forge through hell in this survival action RPG! Defeat powerful bosses to collect all 5 Purgatory Stones in hell. Slashing, magic casting, arrow shooting, bombs throwing, exploring, eating, cooking, blacksmithing. Game Features: - Survival 3D action RPG - Hack &amp; Slash - Level up system - Platforming action - Puzzles and traps in the dangerous dungeon - Resource management - Over 50 hours of playtime Other Features: - 8 unique playable characters - Raise your character's strength freely - Over 400 unique items - More than 20 stages - Master new skills and magic spells - Over 90 different enemies - Each stage is guarded by a boss character - Stealth operations - Reveal hidden treasures and secret paths by breaking walls with bombs 　 ～ STORY ～ A long, long time ago... There were 5 Purgatory Stones with enormous magical powers. Purgatory Stones were owned by 5 different countries to keep the world in order. However, as the time passed, evil and corruption spreads through the land. Purgatory Stones fell into the wrong hands. Monsters plagued all over the land. Thus, the world has fallen. 100 years later... An innocent soul made a pact with Death. The awakened one set forth in search for the Purgatory Stones. Explore the World of Inferno! Explore the unknown world of Inferno in search for 5 Purgatory Stones. Travel through ruins, jungles and more as the story unfolds. Inferno・Survival・Action! Beware of traps and keep a look out for treasures and secret paths. Manage food and items to ensure survival in the World of Inferno. Defeat powerful enemies along the way; conquer them all using your strength and wisdom. Various Items in the Treasure Box Search for Treasures across the land. The same treasure chest could be plundered from multiple times! Items in a treasure chest is may not be the same. The same item could have different stats, so keep searching for the better equipment! Choose Your Protagonist from 8 Playable Characters! Each playable character has their own strengths and abilities. Use them to your advantage! Royal Knight : Ignores equipment requirements. Forest Hunter : Heal when poisoned. Popular Merchant : Enemies drop more items. Innocent Prisoner : High strength, and don't get hungry often. Recommended to play using a controller pad For smoother gameplay experience, a controller pad is highly recommended for this game: X-Input based controllers (e.g. XBox360 for Windows) DUALSHOCK®4 Controller (usually for use for PlayStation®4) Special Note Statistical data, such as how many enemies of each type have been defeated in total, and location of players' deaths, etc. will be collected.","['English', 'Japanese', 'Simplified Chinese', 'Korean']",TRUE,FALSE,FALSE,60,46,,Arc System Works,Arc System Works,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,RPG","RPG,Action,Dark Fantasy,Souls-like,Atmospheric,Singleplayer,Cute,Difficult,Survival"
50,1709450,Grim Tales: The Heir Collector's Edition,"Jul 30, 2021",0,9.99,0,"Elephant Games proudly presents the next gripping installment of the popular Grim Tales series. You’ve been called to the Gray's Castle to help your nephew Brandon. His son is missing, and his wife's fallen into a mysterious coma! It's up to you to discover what dark forces are at play in your family's castle. The past and present collide as you look for answers. Do you have what it takes to change the outcome of the future before it's too late? Solve puzzles and find hidden objects to help you along the way. This is a special Collector’s Edition release full of exclusive extras you won’t find in the standard version. The Collector’s Edition includes: • Have another adventure with the Gray family in the bonus chapter! • Consult the strategy guide for additional help. • Test your skills further in the secret room. • Enjoy concept art, gain achievements, peruse wallpapers, and more! This is a Hidden Object Puzzle Adventure game, meaning a specific genre of story-driven, point &amp; click adventures. Throughout the game, players are tasked to find a list of objects hidden within a particular scene, and to occasionally complete various mini-games/puzzles.",['English'],TRUE,FALSE,FALSE,7,1,,Elephant Games,Big Fish Games,Single-player,"Adventure,Casual","Hidden Object,Puzzle,Point & Click,Female Protagonist,Detective,Casual,Linear,Story Rich,Colorful,Fantasy,Magic,Atmospheric,Investigation,Adventure,Mystery,Dark,Singleplayer"
51,1431470,Mythos Ever After: A Cthulhu Dating Sim,"Oct 28, 2020",0,4.99,0,"Welcome to Hallowearth Academy! As the premiere university of the Dreamlands, a feral and altogether rowdy planet beyond time, space, and human understanding, it boasts an extensive alumni of world-ending and world-beginning warrior-mages! Will you be one of them? Will you even survive your freshman year? (That's not a joke, most of our freshman class is slaughtered early on) Make friends, make enemies, make significant others, make other significant others jealous that you are stealing their significant other! Wake some Old Gods! Who knows what tomfoolery you will run into? Look no further, for you, gentle video game player, have found the greatest elder horror dating simulator in all of the land! Tell me of this game's many features! Romance! Interact with and maybe date a plethora of nightmare creatures! Help them achieve - or even uncover - their wildest dreams! Stand-alone dating sim set in the Army of Tentacles universe! A brand new adventure - an intermission game, if you will - set between Army of Tentacles: (Not) A Cthulhu Dating Sim and Super Army of Tentacles 3: The Search for Army of Tentacles 2 . This time, however, it isn't anything other than a straight dating sim. 10% of sales go towards the Brain Trauma Foundation.",['English'],TRUE,FALSE,TRUE,1,0,,Stegalosaurus Game Development,Stegalosaurus Game Development,"Single-player,Steam Achievements","Adventure,Indie","Dating Sim,Visual Novel,Lovecraftian,Story Rich,Interactive Fiction,Dinosaurs,2D,Cute,Romance,Life Sim,Casual,Funny,Horror,Conversation,Colorful,Cartoony,Demons,Fantasy,Sci-fi,Adventure"
52,1794920,Pool Adventure,"Nov 7, 2021",0,0.99,0,"Probably every person at least once in his life dreamed of getting access to video cameras in a women's locker room. Be a visitor to the pool and spy on naked girls! Relaxing music will let you immerse yourself in this process. See all the girls without exception! Pool Adventure is a first person game. If you love first-person games and naked girls, then this game will definitely not leave you indifferent! You are about to become a visitor to the pool. Complete all tasks and enter the security room to gain access to the security cameras! Spy on naked girls in the locker room! With relaxing music, immerse yourself in this exciting process. See all the girls without exception! Get the most out of this game! Features of the game: As many as 5 girls! Relaxing music and cool atmosphere! Catchy, intuitive gameplay! Beautiful girls who are nice to look at! Very beautiful graphics!",['English'],TRUE,FALSE,FALSE,0,0,,Uintani,Uintani,Single-player,"Adventure,Indie",
53,1959480,Eternal Edge+ Prologue,"May 5, 2022",0,0,0,"Eternal Edge + Prologue is a casual Action Adventure Role-Playing game. This prologue allows you to enjoy the beginning of the Eternal Edge + experience before buying the full game! Features 2-3 hours of gameplay including the Intro, first Major Dungeon, 3 Sub-Dungeons, and free exploration time of 'the Expanse'. Save data will be carried over to the full game, so you don't have to worry about losing your hard-earned progress. Features Travel to far off lands Fight Epic Monsters Uncover mysterious areas And save the good people from a reign of evil!","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Turkish', 'Italian', 'Spanish - Latin America']",TRUE,FALSE,FALSE,0,0,,"Righteous Weasel Games,Ignatios Prouctions LLC","Sedoc LLC,GrabTheGames","Single-player,Full controller support","Action,Adventure,RPG",
54,763550,A Journey Through Valhalla,"Sep 12, 2021",0,5.99,0,"A Journey Through Valhalla was developed by three friends in their spare time and is by no means a AAA game. It still gives you several hours of fun and even more so if you like beating up your friends! Discover the worlds of Yggdrasil as you and your teammates help the Gods in this three player co-op Action RPG where you use your powerful abilities to lay waste to the enemies of Valhalla. Level up and build your character with our advanced skill tree and powerful weapons. Co-op Don't worry if you can't handle the boss alone. Just bring a friend or two along to keep the boss occupied while you stab him in the back. But make sure not to accidentally stab your friends while you're at it! Dying Death is not the end. Each try will get you and your team closer to your goal. You probably want to change tactics if you keep on dying though. Also, watch out for that friendly fire! Looting Look for the loot to find a host of powerful weapons, and useful armor to protect you in battle. Or maybe collect as much valuable items you can carry to sell for traits and gear back at the shop.",['English'],TRUE,FALSE,FALSE,3,3,,Team Sämst,Team Sämst,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements","Action,Adventure,RPG","Souls-like,Co-op,Dungeon Crawler,PvE,RPG,Action RPG,Action-Adventure,Action,3D,Third Person,Colorful,Fantasy,Loot,Magic,Medieval,Adventure,Mythology,Combat,Multiplayer,Co-op Campaign"
55,1445370,COUNTDOWN,"Jan 10, 2021",0,0.99,0,"Play with up to 12 players online and work together to prepare to escape the space station before it is destroyed. But watch out! Androids have 'woken up' and are attempting to destroy the station and all witnesses! I am the sole developer of COUNTDOWN. New feature development has been put on hold as I focus on the release of my next title. Any game-breaking bugs will be addressed as soon as possible. Please report any via email or our discord server. In-game proximity chat! Crewmates: Complete tasks to delay the self-destruct sequence and prepare your ship for evacuation Androids will attempt to thwart your efforts by hacking your visor, ejecting you from the airlock, causing reactor meltdowns Use security terminals to keep an eye on suspicious activities Call emergency meetings or report dead bodies to vote to eject the rogue AI Androids: EXTERMINATE all humans. Trick the humans into ejecting each other. Hack the systems on board to prey on the humans Features: Customize victory conditions and various cooldowns In game chat Pick your color",['English'],TRUE,FALSE,FALSE,6,1,,Hello Friend LLC,Hello Friend LLC,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op","Action,Indie,Early Access","Social Deduction,PvP,Survival,Sci-fi,Space,Strategy,Multiplayer,Online Co-Op,3D,Third Person,First-Person,Psychological Horror,Team-Based,Action,Stealth,Tactical,Hacking,Futuristic,Co-op,Early Access"
56,464230,Colours of Magic: Aqua Teeter,"Apr 25, 2016",0,0.99,0,"As an apprentice magician and alchemist, you learn from different alchemy masters. They teach you to mix elixirs, create potions and control them on alchemist table. Prove everyone that you are a born alchemist! Key features: - 60 levels of varying difficulty in 5 scenarios; - realistic fluid animation and physics; - challenging puzzles; - fancy hand-drawn graphics P.S. This game was initially designed for devices with accelerometer but for PC we decided to add WASD and arrow controls, that made the game even more difficult and entertaining!","['English', 'Russian', 'Portuguese', 'Portuguese - Brazil', 'Ukrainian']",TRUE,TRUE,TRUE,69,17,,RunServer,RunServer,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Casual,Indie","Casual,Indie,Puzzle,Singleplayer,Hand-drawn,Family Friendly,Colorful,Relaxing,Cute,Top-Down,Cartoon"
57,1293830,Forza Horizon 4,"Mar 9, 2021",0,59.99,15,"Dynamic seasons change everything at the world’s greatest automotive festival. Go it alone or team up with others to explore beautiful and historic Britain in a shared open world. Collect, modify and drive over 450 cars. Race, stunt, create and explore – choose your own path to become a Horizon Superstar. Collect Over 450 Cars Enjoy the largest and most diverse Horizon car roster yet, including over 100 licensed manufacturers. Race. Stunt. Create. Explore. In the new open-ended campaign, everything you do progresses your game. Explore a Shared World Real players populate your world. When time of day, weather and seasons change, everyone playing the game experiences it at the same time. Explore Beautiful, Historic Britain This is Britain Like You’ve Never Seen it. Discover lakes, valleys, castles, and breathtaking scenery all in spectacular native 4K and HDR.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish']",TRUE,FALSE,FALSE,122539,15095,,Playground Games,Xbox Game Studios,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",Racing,"Racing,Open World,Driving,Multiplayer,Online Co-Op,Automobile Sim,Singleplayer,Realistic,Adventure,PvP,Arcade,Controller,Simulation,Exploration,Action,Sports,Great Soundtrack,Atmospheric,First-Person,Funny"
58,1509640,Viking Warrior,"Jan 19, 2021",0,3.99,0,"We were inspired by Dark Souls game and it was created by ONE MAN ONLY!!! Become one of the last of the magic warriors and stop dark forces A long long time ago, more than memory can recall... It was a time when magic still ruled the world. We were the great tribe in the North. We were the ancestors of the Vikings and used the magic to prosper and build our fabulous civilization... Viking Warrior is a third-person action role-playing game. It is made in famous Dark Souls style where everything is dark and difficult! Explore this game as a Viking Warrior now! Key Features: - Very difficult - 5 unique environment worlds! - Fearsome enemies - Big-bosses - Different type of attacks - swords, archery and MAGIC!",['English'],TRUE,FALSE,FALSE,2,17,,VikingWarrior,VikingWarrior,Single-player,"Action,Adventure,Indie,RPG","Action,Adventure,RPG,Souls-like,Action-Adventure,Character Action Game,3D Platformer,3D,Realistic,Third Person,Dark,Fantasy,Magic,Medieval,Archery,Combat,Singleplayer,Violent,Indie"
